1,-0.01435913
2,-0.02285277
3,-0.04694181
4,-0.0241429052631579
5,0.0586421052631579
6,-0.0232444479528471
7,-0.0317434375328913
8,-0.0256641473684211
9,0.05157293
10,0.01668349
11,0.0517003805249293
12,0.0475417741774177
13,0.04526989
14,0.0229689368936894
15,0.0270233049543543
16,0.0281912390243902
17,0.07940109
18,0.00241258
19,0.03156324
20,-0.00985604
21,0.0160480791495632
22,0.0227332761904762
23,-0.00362983157894737
24,0.04089735
25,0.0292138939148652
26,0.031551095109511
27,-0.0167208
28,0.03311941
29,0.00662975
30,-0.0759764576457646
31,0.00478194
32,-0.03111076
33,0.100746574657466
34,0.00303235789473684
35,0.0125384571428571
36,0.00706490476190476
37,0.021778106846967
38,0.03894179
39,0.0187026697330267
40,0.0361802219778022
41,0.00978486
42,0.0688682331766823
43,0.02724496
44,0.0416752575257526
45,0.043478897889789
46,0.05440231
47,0.0344570341463415
48,0.0572659522100297
49,0.0417046666666667
50,0.01908099
51,0.130303902439024
52,0.11894671
53,0.0362731526847315
54,0.00733983000000001
55,0.06348492
56,0.018324243902439
57,0.0865163414634146
58,-0.05090438
59,-0.00424868486848685
60,0.0458179981540355
61,0.0111896
62,0.0912274946159368
63,0.0261263714285714
64,0.0467925407459254
65,0.051132019047619
66,0.02226037
67,0.0319683077802114
68,0.03427208
69,0.05432944
70,0.0263111368421053
71,-0.167479017536663
72,0.00455112631578948
73,0.073886598659866
74,0.00234162520729685
75,0.0596004585365854
76,0.0591944384818031
77,0.0309992877353888
78,-0.0198824975609756
79,0.0175243048102254
80,0.0537826554909991
81,-0.0632756975609756
82,0.0511106264637002
83,0.0529248658667447
84,0.0416108857142857
85,0.00035449756097561
86,0.0241030048780488
87,0.0104731593485094
88,0.00266656585365854
89,0.0264642146341463
90,-0.0108979047619048
91,-0.0193422731707317
92,0.108392228571429
93,-0.0281318536585366
94,0.0442346285714286
95,-0.0291081055338604
96,0.0318040956281551
97,0.0361310341463415
98,-0.0347262341463415
99,-0.039080598059806
100,-0.0406052576435851
101,-0.00189379
102,0.110347210526316
103,0.00860136
104,0.0182004
105,-0.107601838270311
106,-0.105368496849685
107,0.140899131622597
108,-0.03702607
109,0.0125939707317073
110,0.0225067115403375
111,0.126037034146341
112,-0.03472178
113,0.0050015301530153
114,0.014746575864368
115,-0.0507944305569443
116,0.0500347619047619
117,-0.00477997894736842
118,0.0464471167918821
119,0.0181537846153846
120,-0.0480161483851615
