"Index","JP","UK","US","Euro","Pac"
121,0.252225222522252,0.182118211821182,0.347934793479348,0.104310431043104,0.113411341134113
122,0.246769230769231,0.110871794871795,0.343589743589744,0.158974358974359,0.139794871794872
123,0.232276772322768,0.109289071092891,0.361663833616638,0.159084091590841,0.137686231376862
124,0.187281271872813,0.110988901109889,0.422457754224578,0.164683531646835,0.114588541145885
125,0.1717,0.1104,0.4354,0.1696,0.1129
126,0.1526,0.1224,0.4411,0.1697,0.1142
127,0.1609,0.1238,0.425,0.1747,0.1156
128,0.1459,0.123,0.4316,0.1831,0.1164
129,0.1425,0.1179,0.4471,0.1768,0.1157
130,0.1504,0.113,0.4262,0.2229,0.0875
131,0.167203199687835,0.110916008194322,0.420739440054629,0.167593405521413,0.133547946541801
132,0.138341463414634,0.104780487804878,0.484292682926829,0.161365853658537,0.111219512195122
133,0.16065136653652,0.101323683458718,0.476621274164365,0.154271021807447,0.107132654032949
134,0.154,0.102285714285714,0.475142857142857,0.154761904761905,0.113809523809524
135,0.1592,0.1074,0.4481,0.1656,0.1197
136,0.155809523809524,0.0974285714285714,0.471047619047619,0.159428571428571,0.116285714285714
137,0.173523809523809,0.098952380952381,0.45647619047619,0.15647619047619,0.114571428571429
138,0.214821482148215,0.0522052205220522,0.452345234523452,0.161616161616162,0.119011901190119
139,0.203047619047619,0.095047619047619,0.427333333333333,0.151142857142857,0.123428571428571
140,0.201028473478716,0.0949433387296448,0.430625654699552,0.151223692981621,0.122178840110466
141,0.193658536585366,0.0951219512195122,0.431804878048781,0.153268292682927,0.126146341463415
142,0.196205128205128,0.102051282051282,0.397025641025641,0.170666666666667,0.134051282051282
143,0.208020802080208,0.1003100310031,0.388738873887389,0.17011701170117,0.132813281328133
144,0.178358974358974,0.103794871794872,0.395282051282051,0.178358974358974,0.144205128205128
145,0.166216621662166,0.107410741074107,0.404840484048405,0.177017701770177,0.144514451445145
146,0.161816181618162,0.10981098109811,0.391139113911391,0.182118211821182,0.155115511551155
147,0.183318331833183,0.107610761076108,0.380938093809381,0.180518051805181,0.147614761476148
148,0.1989,0.1036,0.3744,0.1782,0.1449
149,0.2031,0.0953,0.3888,0.176,0.1368
150,0.201951219512195,0.0936585365853659,0.37219512195122,0.172975609756098,0.159219512195122
151,0.225428571428571,0.0862857142857143,0.366380952380952,0.164761904761905,0.157142857142857
152,0.220878048780488,0.0888780487804878,0.363804878048781,0.16809756097561,0.158341463414634
153,0.205268292682927,0.0917073170731707,0.368780487804878,0.173853658536585,0.160390243902439
154,0.199219512195122,0.0940487804878049,0.371414634146341,0.172487804878049,0.162829268292683
155,0.2042,0.0941,0.385,0.1746,0.1421
156,0.204220422042204,0.0967096709670967,0.381738173817382,0.176017601760176,0.141314131413141
157,0.197756097560976,0.0943414634146341,0.375512195121951,0.173560975609756,0.158829268292683
158,0.2034,0.0957,0.4368,0.1279,0.1362
159,0.201347226607725,0.10051573518577,0.422060835701505,0.137774971055678,0.138301231449321
160,0.17977643318634,0.0970156906983899,0.421802892011076,0.137832017229002,0.163572966875192
161,0.190788798851164,0.10021540670838,0.41276028310596,0.134783054672274,0.161452456662222
162,0.200105263157895,0.100842105263158,0.420631578947368,0.140105263157895,0.138315789473684
163,0.1718,0.0972,0.4119,0.1842,0.1349
164,0.168210526315789,0.101894736842105,0.443578947368421,0.145473684210526,0.140842105263158
165,0.167,0.0973,0.4631,0.1391,0.1335
166,0.170315789473684,0.101263157894737,0.443052631578947,0.145052631578947,0.140315789473684
167,0.149700028568708,0.0914198647747834,0.453480620893248,0.179221026568898,0.126178459194362
168,0.1476,0.0972,0.4323,0.1905,0.1324
169,0.156291662393601,0.0981437801251154,0.445800430725054,0.139985642498205,0.159778484258025
170,0.160512820512821,0.0985641025641026,0.441025641025641,0.140205128205128,0.159692307692308
171,0.142680255262406,0.0897228307457853,0.46309172302124,0.177064482331651,0.127440708638918
172,0.144414441444144,0.0941094109410941,0.438243824382438,0.189018901890189,0.134213421342134
173,0.14958504149585,0.0908909109089091,0.434956504349565,0.19048095190481,0.134086591340866
174,0.156815681568157,0.0918091809180918,0.431843184318432,0.185518551855186,0.134013401340134
175,0.123794871794872,0.0942564102564103,0.44974358974359,0.192615384615385,0.139589743589744
176,0.124500051276792,0.0931186544969747,0.448979591836735,0.194646702902266,0.138754999487232
177,0.121948717948718,0.0965128205128205,0.444717948717949,0.199384615384615,0.137435897435897
178,0.104400429310177,0.0952288028100303,0.476241584544834,0.19123816957752,0.13289101375744
179,0.111157894736842,0.100947368421053,0.469684210526316,0.202,0.116210526315789
180,0.0868488715360442,0.142367393581564,0.480335206170841,0.184268164936673,0.106180363774879
181,0.084,0.1491,0.4615,0.1942,0.1112
182,0.0742,0.1038,0.5073,0.2023,0.1124
183,0.0501952566911134,0.141727783598438,0.508429374226117,0.193732736451091,0.105914849033241
184,0.0576842105263158,0.158315789473684,0.506947368421053,0.212631578947368,0.0644210526315789
185,0.053,0.1535,0.5184,0.2153,0.0598
186,0.0522926829268293,0.14809756097561,0.54390243902439,0.200292682926829,0.0554146341463415
187,0.0882857142857143,0.141142857142857,0.530857142857143,0.187904761904762,0.0518095238095238
188,0.0700487804878049,0.141170731707317,0.541365853658537,0.195317073170732,0.0520975609756098
189,0.0595,0.1447,0.5429,0.2013,0.0516
190,0.0556055605560556,0.149214921492149,0.54985498549855,0.198719871987199,0.0466046604660466
191,0.0687737781679836,0.148570871134523,0.535264852209541,0.251487659740513,-0.00409716125256073
192,0.0626341463414634,0.149658536585366,0.545951219512195,0.253560975609756,-0.0118048780487805
193,0.0550769230769231,0.153538461538462,0.537333333333333,0.267487179487179,-0.0134358974358974
194,0.0442955704429557,0.178482151784822,0.522947705229477,0.267973202679732,-0.0136986301369863
195,0.0514,0.1803,0.5149,0.2702,-0.0168
196,0.0448159163162753,0.158137626910061,0.528048405291765,0.283560660445083,-0.0145626089631833
197,0.0304390243902439,0.151512195121951,0.555414634146342,0.278341463414634,-0.0157073170731707
198,0.0288780487804878,0.150243902439024,0.556780487804878,0.282634146341463,-0.0185365853658537
199,0.0242903131401814,0.15461906155497,0.551360842844601,0.291386206223783,-0.0216564237635353
200,0.0227339252610011,0.153673529124793,0.555566396721631,0.292223631573812,-0.0241974826812372
201,0.0213658536585366,0.151219512195122,0.551219512195122,0.301365853658537,-0.0251707317073171
202,0.0237073170731707,0.15590243902439,0.547024390243902,0.297365853658537,-0.024
203,0.0198029460540435,0.15461906155497,0.565993561603746,0.283094332260267,-0.023509901473027
204,0.0263,0.1546,0.5752,0.2903,-0.0464
205,0.0241024102410241,0.152015201520152,0.574857485748575,0.296129612961296,-0.0471047104710471
206,0.0231219512195122,0.147414634146341,0.562146341463415,0.290341463414634,-0.0230243902439024
207,0.0213679383354474,0.146941164991707,0.572738803785735,0.282661723094936,-0.0237096302078252
208,0.0220487804878049,0.15180487804878,0.568682926829268,0.28,-0.0225365853658537
209,0.0329264539952816,0.15858036721715,0.601702738742435,0.229869730228741,-0.0230792901836086
210,0.032721304749205,0.15981126269361,0.599138373166479,0.228023387014053,-0.019694327623346
211,0.0313813967798175,0.158240180494308,0.604553379140601,0.226643421187571,-0.0208183776022972
212,0.0356923076923077,0.154769230769231,0.606871794871795,0.222871794871795,-0.0202051282051282
213,0.0436190476190476,0.146857142857143,0.570666666666667,0.257714285714286,-0.0188571428571429
214,0.0524052405240524,0.15031503150315,0.576457645764576,0.267426742674267,-0.0466046604660466
215,0.0637948717948718,0.102564102564103,0.609128205128205,0.27251282051282,-0.048
216,0.0588350082934921,0.143331056688457,0.58630110254659,0.258464240413699,-0.0469314079422383
217,0.0579047619047619,0.139333333333333,0.56352380952381,0.258761904761905,-0.0195238095238095
218,0.06,0.147589743589744,0.601641025641026,0.237538461538462,-0.0467692307692308
219,0.0827540234263403,0.134177697362156,0.564708123035901,0.261975049995239,-0.0436148938196362
220,0.0824082408240824,0.145014501450145,0.577857785778578,0.241024102410241,-0.0463046304630463
221,0.084,0.1463,0.5913,0.2264,-0.048
222,0.0794,0.1476,0.5953,0.2258,-0.0481
223,0.0753,0.1474,0.5939,0.2319,-0.0485
224,0.0782,0.143,0.5957,0.2296,-0.0465
225,0.0702179176755448,0.101905463733025,0.635856405937467,0.241709653647752,-0.0496894409937888
226,0.0691578947368421,0.0969473684210526,0.661473684210526,0.222842105263158,-0.0504210526315789
227,0.0716917570270555,0.0985366880724287,0.658174544688915,0.22244446783872,-0.0508474576271186
228,0.0662105263157895,0.100736842105263,0.661052631578947,0.224,-0.052
229,0.0394146341463415,0.138634146341463,0.601853658536585,0.266731707317073,-0.0466341463414634
230,0.0315,0.151,0.5765,0.288,-0.047
231,0.0275,0.1471,0.5887,0.2836,-0.0469
232,0.0316923076923077,0.152307692307692,0.626461538461538,0.236205128205128,-0.0466666666666667
233,0.0604,0.1501,0.6115,0.2251,-0.0471
234,0.0599,0.1491,0.6138,0.2249,-0.0477
235,0.0613,0.148,0.6248,0.2133,-0.0474
236,0.0582874311467201,0.147421131697546,0.630045067601402,0.210916374561843,-0.0466700050075113
237,0.0514720608852393,0.149108752253154,0.632185059082716,0.214800721009413,-0.0475665932305227
238,0.053886217948718,0.152744391025641,0.622395833333333,0.217548076923077,-0.0465745192307692
239,0.0529794692038057,0.156034051076615,0.628042063094642,0.211417125688533,-0.0484727090635954
240,0.05078125,0.155849358974359,0.626201923076923,0.214643429487179,-0.0474759615384615
241,0.0425935687928308,0.11091196626252,0.689931470743279,0.206958355297839,-0.0503953610964681
242,0.0332498748122183,0.155733600400601,0.659589384076114,0.198798197295944,-0.0473710565848773
243,0.029043565348022,0.154531797696545,0.669604406609915,0.193089634451678,-0.0462694041061592
244,0.0348935273033945,0.110056925996205,0.698081383090871,0.205882352941176,-0.0489141893316466
245,0.0342445178732352,0.154400720937218,0.659557424652048,0.198257735055572,-0.0464603985180735
246,0.0423508209851822,0.158390068081698,0.64247096515819,0.202042450941129,-0.0452543051661994
247,0.0412660256410256,0.161157852564103,0.660356570512821,0.183794070512821,-0.0465745192307692
248,0.042363545317977,0.163345017526289,0.650876314471708,0.189784677015523,-0.0463695543314972
249,0.0460776043863349,0.121362294390553,0.692745676929566,0.187789962041333,-0.0479755377477857
250,0.09236625926668,0.113404127429373,0.660288519334803,0.17932278100581,-0.045381687036666
251,0.0256248022777602,0.119793314351998,0.693978698724032,0.18032268269535,-0.0197194980491406
252,0.0379546652609383,0.120927780706378,0.70131787032156,0.186399578281497,-0.0465998945703743
253,0.085119166833567,0.111956739435209,0.668235529741638,0.179851792509513,-0.0451632285199279
254,0.0372558838257386,0.0650976464697046,0.686730095142714,0.180370555833751,0.0305458187280921
255,0.0865297946920381,0.0604907361041562,0.69193790686029,0.179268903355033,-0.0182273410115173
256,0.0913199794555727,0.0618387262455059,0.711145351823318,0.102927580893683,0.0327683615819209
257,0.0854195874223913,0.061385940316443,0.698077308231524,0.122972161025436,0.0321450030042059
258,0.0739151168335718,0.106819265617549,0.640152598950882,0.101764425369576,0.0773485932284216
259,0.0801232665639445,0.0635850025680534,0.612326656394453,0.109604519774011,0.134360554699538
260,0.0833076527991782,0.0604006163328197,0.617154596815614,0.10467385721623,0.134463276836158
261,0.084763176821124,0.0329805815267646,0.61502106236515,0.132744272064112,0.13449090722285
262,0.136630179827991,0.0523846755277561,0.584538702111024,0.122263487099296,0.104182955433933
263,0.141014365288772,0.0554089709762533,0.574904720023453,0.123521938825369,0.105150004886153
264,0.172796383809328,0.059071296486542,0.551366344770906,0.131292377234436,0.0854735976987877
265,0.164312193167017,0.0585111712253281,0.534114818154493,0.135357178639415,0.107704638813746
266,0.164796633941094,0.059707473452214,0.527850130234422,0.139751552795031,0.107894209577239
267,0.13674127651256,0.105170560062555,0.515492131756427,0.137034502981136,0.105561528687323
268,0.167831449126413,0.0619732785200411,0.538437821171634,0.145529290853032,0.0862281603288798
269,0.201102204408818,0.0575150300601202,0.52064128256513,0.186673346693387,0.0340681362725451
270,0.207009970192209,0.0593072258197143,0.509713228492137,0.190564292321924,0.0334052831740158
271,0.1725623810001,0.108127066840365,0.503657681130374,0.23369075057621,-0.0180378795470488
272,0.0958969465648855,0.100667938931298,0.479770992366412,0.246374045801527,0.0772900763358779
273,0.0467298856193176,0.105679929611888,0.515983967152214,0.226121810538665,0.105484407077916
274,-0.00143884892086332,0.110483042137718,0.59393627954779,0.18530318602261,0.111716341212744
275,-0.00531062124248497,0.109318637274549,0.574849699398798,0.236172344689379,0.0849699398797595
276,0.0191830502004199,0.103932048100783,0.544283260164153,0.228860469555259,0.103741171979385
277,0.019845644983462,0.110253583241455,0.513080084193645,0.246867795930641,0.109952891650797
278,0.020952380952381,0.111077694235589,0.510275689223058,0.24781954887218,0.109874686716792
279,0.022269129287599,0.118839050131926,0.535197889182058,0.207282321899736,0.116411609498681
280,0.0212204391891892,0.12035472972973,0.529138513513513,0.212204391891892,0.117081925675676
281,0.0452130325814536,0.112581453634085,0.480601503759399,0.251127819548872,0.11047619047619
282,0.0211081794195251,0.12,0.533825857519789,0.207915567282322,0.117150395778364
283,0.0202526569079607,0.1102867455384,0.564467615801083,0.195007018247443,0.109985963505113
284,0.0194486215538847,0.109573934837093,0.521303258145363,0.237794486215539,0.11187969924812
285,0.0167468912956278,0.11321700762134,0.517849979943843,0.240373044524669,0.111813076614521
286,0.0216606498194946,0.114520657841957,0.511933413557962,0.24047332531087,0.111411953469715
287,0.0538980729727086,0.110339430695491,0.491245231341094,0.234960383449085,0.109556881541622
288,0.0320834168838981,0.112793262482454,0.506115901343493,0.238018849007419,0.110988570282735
289,0.106045783603991,0.0570338485619252,0.496967325376639,0.23155938172569,0.108393660731755
290,0.0672701090310636,0.112013988891175,0.486011108825345,0.194918740999794,0.139786052252623
291,0.111280924634636,0.105454198108702,0.444455057789665,0.232304900181488,0.10650491928551
292,0.0673221631383566,0.109762215310525,0.465636600782583,0.245610514698505,0.111668506070031
293,0.0662426614481409,0.1073385518591,0.47279843444227,0.245107632093933,0.108512720156556
294,0.0681179775280899,0.113061797752809,0.452447833065811,0.253511235955056,0.112861155698234
295,0.0627447235221087,0.108394613694967,0.457262916626874,0.264922165982237,0.106675580173813
296,0.0637977730965995,0.113150767378875,0.459925769886649,0.250877720934898,0.112247968702979
297,0.062888665997994,0.115145436308927,0.457472417251755,0.251955867602808,0.112537612838516
298,0.0597898758357211,0.108309455587393,0.458261700095511,0.266284622731614,0.107354345749761
299,0.0568181818181818,0.10609243697479,0.462757830404889,0.267379679144385,0.106951871657754
300,0.0563600782778865,0.110665362035225,0.44706457925636,0.274951076320939,0.110958904109589
301,0.101633393829401,0.107746680676282,0.432801604737797,0.272232304900181,0.0855860158563378
302,0.102493074792244,0.108701881746108,0.426210717356003,0.276148629286465,0.0864456968191804
303,0.102025219717233,0.106992739778372,0.429403897592663,0.275219717233473,0.0863584256782576
304,0.1076511605693,0.107078039927405,0.421625752220842,0.276148629286465,0.0874964179959882
305,0.0588943513594863,0.111869168255242,0.441256145279422,0.294772750075248,0.093207585030601
306,0.0522672552166934,0.112058587479936,0.441011235955056,0.301063402889246,0.093599518459069
307,0.0510736504113988,0.11037527593819,0.447621914509332,0.297611880393337,0.0933172787477423
308,0.0517708437844888,0.112471154810876,0.442259456205478,0.298785993779472,0.094712551419685
309,0.054083885209713,0.111378687537628,0.439293598233996,0.299618703592213,0.0956251254264499
310,0.0507196710075394,0.107314207382747,0.459120728483306,0.290414178008421,0.0924312151179869
311,0.0501907247540654,0.109716924312387,0.442381047982333,0.298333667938165,0.0993776350130496
312,0.0471840176689087,0.113141250878426,0.438309406686076,0.300170665595824,0.101194659170766
313,0.0476796553749755,0.107891129821813,0.447131388290582,0.299392990013707,0.0979048364989231
314,0.0462712034527753,0.109304426377597,0.438622904747566,0.305931948208371,0.0998695172136907
315,0.0494781212364512,0.107587314331594,0.44731031714171,0.297069450020072,0.0985547972701726
316,0.0522848909016056,0.111156854672705,0.472931247426925,0.312268423219432,0.0513585837793331
317,0.0479678876066232,0.105669844455595,0.435624686402408,0.312092323130958,0.0986452584044155
318,0.0494731560461616,0.106372303060712,0.438735574510788,0.3058705469142,0.0995484194681385
319,0.0507828181453232,0.103372139702931,0.445303091128061,0.301184263348053,0.0993576876756323
320,0.0521721681549112,0.105949633791512,0.446473362094913,0.295475067723488,0.0999297682351761
321,0.026989063910906,0.103742349754189,0.473763419283636,0.296980034112571,0.0985251329386977
322,0.025077740997091,0.101314073628248,0.485906309559635,0.291102417494232,0.0965994583207945
323,0.0251755265797392,0.0984954864593781,0.549147442326981,0.283350050150451,0.0438314944834504
324,0.0532595208552067,0.0940154624415386,0.481626419776654,0.261620692946454,0.109477903980147
325,0.0634251644736842,0.0489309210526316,0.513157894736842,0.280941611842105,0.0935444078947368
326,0.0677490479053919,0.041391060332732,0.486570455001002,0.286430146321908,0.117859290438966
327,0.0699609100932144,0.0444021248872407,0.492633056028866,0.275433497043199,0.117570411947479
328,0.0402671755725191,0.0916984732824428,0.516412213740458,0.260973282442748,0.0906488549618321
329,0.0361795951092403,0.0442974543996793,0.545600320705552,0.251052315093205,0.122870314692323
330,0.0588753056234719,0.0440097799511002,0.526552567237164,0.248997555012225,0.121564792176039
331,0.0593875354661971,0.0473534879170336,0.521475393797084,0.248018784854711,0.123764797964974
332,0.0407516891891892,0.0505701013513514,0.508340371621622,0.264569256756757,0.135768581081081
333,0.035486525406295,0.0501954330384694,0.491874099979428,0.288418020983337,0.134025920592471
334,0.0352844357576381,0.0510235572471968,0.486266844974797,0.293899804546857,0.133525357473511
335,0.0280898876404494,0.0990168539325843,0.473916532905297,0.265549759229534,0.133426966292135
336,0.0263685869876756,0.0972580491067164,0.495748543040031,0.252125728479985,0.128499092385593
337,0.0219591369104449,0.0961428298644262,0.504582776398702,0.250238686270766,0.127076570555662
338,0.0213822069492173,0.0966972126765941,0.505918289423444,0.248186330660557,0.127815960290187
339,0.0311247098543997,0.0526482380248998,0.559506224941971,0.217028909052543,0.139691918126187
340,0.0284569138276553,0.0966933867735471,0.542084168336673,0.19939879759519,0.133366733466934
341,0.0272545090180361,0.0961923847695391,0.542384769539078,0.200300601202405,0.133867735470942
342,0.0269715625916154,0.0930323463304994,0.537379067722076,0.187823707612626,0.154793315743184
343,0.0302999178307313,0.0967543138866064,0.523829087921117,0.189194741166804,0.159921939194741
344,0.0328836424957842,0.100337268128162,0.525927487352445,0.201201517706577,0.139650084317032
345,0.0280431432973806,0.101592193117617,0.505906522855675,0.201643554185927,0.1628145865434
