"Index","AUSTRUS","CDNDLUS","JAPYNUS.100","NEWZDUS","SWISFUS","BRITPUS","INDNRUS.100","INDONUS.1000","SKORWUS","NORGKUS","PHILPUS","SWEDKUS","TAIWDUS","SINGDUS","THAIBUS","TURKLUS","SARFNUS","CHILPUS","MALAYUS","US.CWMN","CHINYUS","HKDOLUS","DANKRUS","BOEUSA."
1987-01-30,-0.00497101272202038,0.0316710126566084,0.0289649647836399,0.0149256502166757,0.0406227138584981,0.0203577863238412,0.0120137250619212,0.0240419944802381,0.00858374369139181,0.0460513022445446,0.00688781370944858,0.033203581389885,0.015616741183424,0.015057285983909,0.0107543317789873,0.0101791642353302,0.037125132638929,-0.0147076288722747,0.0264016360148556,-0.0323532749603848,-0.00223048419610783,0.00388651868928047,0.0578113151934283,-0.0336536339591973
1987-02-27,0.0272601969783748,0.00440558752757325,0.00153374263194905,0.0408219945202551,0.000616998322828244,0.0270506961515611,-0.00338057791721846,-0.0240419944802381,0,0.00840341079637974,-0.00491502115806774,0.0123338142556084,0.00385762358097574,-0.000213515534066122,0,-0.0196976065544874,0.105360515657826,-0.026114365647981,0.00429131038455066,-0.00572144777782579,0.00223048419610783,-0.00505542589426256,0.0117202306778914,-0.00475998922902487
1987-03-31,0.0370706614027654,0.0209590483674979,0.049920705308427,0.0149980755774349,0.0222638046183234,0.0332046314984399,0.00571430126343886,0,0.0085106896679088,0.0220698612870311,-0.00102701046307496,0.020434938414307,0.0183809579347649,0.000640409884199222,0.00387747674642069,-0.0146438069599224,0.319180739511152,0,0.00502513620267309,-0.0296651567752306,0,-0.000389939564309216,0.00614966065167533,-0.0268239784847397
1987-04-30,-0.00596507946847508,-0.0250970773650468,0.0355185553275739,0.0156388938844547,0.0266364977746905,0.0330406316828746,0.0219028928842206,0,0.00843886864586452,0.0182499150925934,0.00205296725769433,0.00943699988741331,0.0410693865967242,0.00553310626368164,0.00514669175176863,-0.0219789067187754,-0.0645385211375711,-0.0210534091978323,0.0124534610712866,-0.00840844554110998,-0.00223048419610783,-0.000780335583880909,0.0081411575836996,-0.0120942957120986
1987-05-29,0.0145657669584972,-0.000669030599652287,-0.0220508258816672,-0.00605276383135112,-0.0278436806585787,-0.0194475895170328,-0.0126220838097479,0.0148886124937508,0.0166670524852117,-0.00469957226148576,0.00143457346049791,-0.0138715969552792,0.0495437437077317,0.0012725346361977,0.00333120103052931,-0.0168071183163816,-0.0723206615796264,-0.0109103660075647,-0.00920061196262223,0.0141155257292347,0,-0.000780944983071574,-0.0142908182353749,0.0149568490311234
1987-06-30,0.0122786529384056,0.00587216421127357,-0.0203436251626492,0.0299039796535311,-0.00272150152855383,-0.00739147190256056,-0.00385654160975335,-0.0148886124937508,0.0163938097756766,0.00469957226148576,0.00143251840725744,-0.00509230890371248,0.0115463913454437,0.000211931758767103,-0.00976871521530676,-0.0504865174176103,-0.0339015516756813,-0.0105958392133987,-0.0108000547440473,0.00521388411897306,-0.000372231532308254,0.000780944983071574,-0.00964194797625328,0.00652545856725428
1987-07-31,-0.0314132456628123,0.00239234563861984,-0.0212158391502726,-0.0401908805832453,-0.0161786190620767,-0.0162047796529081,-0.0192463678176997,0,0.00809721023261911,-0.0141654982503687,0.00102197249569302,-0.0147865117712993,0.00649453341986561,0.00422923024120081,-0.00440130160333663,-0.03366740076435,0.058594164266053,-0.0219789067187754,-0.0050633019565467,0.0130390329002941,0.000372231532308254,0,-0.019567360855852,0.0122913187605533
1987-08-31,0.022358367329408,0.00555998255187518,0.0514357343849428,0.06233446412413,0.0277690250223529,0.0245163558988664,0.0061522544992032,0,0,0.0215062052209636,-0.000613058157547641,0.0173359076708994,0.0252638607831734,0.00252897921933315,0.00852608187791182,-0.0159295403750219,-0.0500104205746614,0,0.0101010959865039,-0.0294753589044401,0,0,0.0126228885030411,-0.0277081946157187
1987-09-30,-0.00857288645857429,0.00775860292760516,-0.02772740805616,0.0610023073831676,-0.0253101333577564,-0.00337786287705383,-0.00694038011467324,0,0,-0.0106952891167482,-0.00779811052051649,-0.012167937512457,0.000600961556548096,0.00796649915568792,-0.00128716712326771,-0.0326411570975997,0.0253178079842897,-0.0224728558520582,-0.00756624038331588,0.0139179590435479,0,0.000780335583880909,-0.0147422817372034,0.0105497924606874
1987-10-30,-0.052147947654741,-0.00446370703075255,0.0574756378881922,-0.0814638047410675,0.0705163969530398,0.05854164621296,0.00850512159966677,0,0,0.0278347989934442,-0.0239769643189582,0.0404095383378766,0.00359820478173178,0.00893883927204164,0,-0.0337426575782631,-0.0512932943875506,0,0.00756624038331588,-0.0388644559889562,-0.00223547037953176,-0.000780335583880909,0.0563723120779045,-0.0383778391608836
1987-11-30,0.0481881065307904,0.00485660861396175,0.0463314680166329,0.0876414305650245,0.0649318066858213,0.0605051587175907,0.00920828761929959,0,0.00803217169726445,0.0251707383465514,0,0.0394348943275751,0.0175052682474961,0.022307279231099,0.011270611107451,-0.016338662354789,0.176456437341557,-0.0229895182246986,0.0100000833345834,-0.0388131960626392,0.00557933379623843,0.00467290569939216,0.0552626786750494,-0.0403079693934316
1987-12-31,0.0235272019798027,0.00756591138459534,0.0869233759335604,0.0160369989098171,0.0547724896541183,0.0301260006940395,-0.00543690659673635,0,0.00796816964917646,0.0226852828310837,0.017777316439433,0.0321947618116798,0.0315556649789626,0.015862193840025,0.0108930779466587,-0.019570096194097,-0.05284248137438,0,-0.0024906613124519,-0.0450957410697619,-0.00334386341670667,0.00232828975959132,0.0439291168714515,-0.0452261612618079
1988-01-29,-0.016748472449432,0.0190506469396869,-0.0556078825791442,0,-0.0750846301081007,-0.0662711642046449,-0.00690331624610963,0,0.00790517950711322,-0.0226852828310837,-0.00582122225961657,-0.0441637856070007,-0.00228245462854959,-0.00639490588584779,-0.00151285959263037,-0.101963021832796,0.0818300182476319,-0.0476280489892549,-0.0201518154373079,0.0378697013080806,0,-0.00155159069141897,-0.0579420850231469,0.0394330967187972
1988-02-29,0.0118924101838913,0.0126696234204656,-0.0021771155426471,0.00829880281469503,-0.016273976592368,0.00480159092264576,-0.000784518868688799,0,0.0310102367425609,0.0038167985267008,-0.007324506952886,0.00600241898209886,-0.000285673477160575,-0.00401768318661244,-0.00176790044783237,-0.0475057662677143,0.0496061576867615,0,-0.0153849188394795,0.000106595484671956,0,-0.0046692691836836,-0.00578965914448437,0.000500726063238588
1988-03-31,0.0320268237509441,0.0196964731973592,0.0345252887352032,0,0.0195517724798153,0.0635870965719064,0.000784518868688799,0,0.0151518050206016,0.0188684843043829,-0.0012610342150281,0.0207291994562309,-0.000571591898957724,0.00702038787489034,0.00277672777172722,-0.0566521192939318,-0.0150667142691892,0,0.00772204609391025,-0.0285237958975078,0,0,0.0147296931449856,-0.0274045364338154
1988-04-29,0.0214546173165961,0.00443405086616594,-0.0102079810844966,0.0112066918095616,-0.0238714336243316,-0.00796393909228765,-0.0144815590292047,-0.000166680557098786,0.0149256502166759,0.0123840591997215,-0.00147321924993182,0,-0.000285918515171346,-0.000599820071967572,0.00352290248598708,-0.0347181868481705,-0.0460338228433073,-0.00488998529419149,-0.00333890126551462,0.0046525866299767,0,-0.00234283590177231,-0.0115090784449434,0.0049271296557567
1988-05-31,0.0598720800129124,-0.00320039662631247,0.000250218942879243,0.0315908106652458,-0.0338004343289143,-0.0210080443510442,-0.0172544907973964,-0.00367401882883822,0.00738010729762273,-0.0186340795448929,0.00210393513334406,-0.0219268043897893,0.00085751041412907,-0.00964637705180549,-0.00125675522385249,-0.0442113977431129,-0.0239847706840246,-0.00491401480242981,-0.00541727108394696,0.0117961421934067,0,0.000781555334819828,-0.0240818666577594,0.0118079547840901
1988-06-30,-0.0103602000112842,0.0163857909233545,-0.0620564069021086,-0.0286234494374438,-0.0400819823936043,-0.0704715285134383,-0.0427238739022173,-0.00587299280170139,0.00732604009207272,-0.0580808380359688,0.00147012522539969,-0.0472335572575067,-0.00947330179248151,-0.0136222498875489,-0.00681390648981495,-0.0392634473121021,-0.148787153622122,-0.00172562596746939,-0.00857259438772118,0.039030989274873,0,0.00156128056695248,-0.0479012313240912,0.0419142939188637
1988-07-29,0.00650327454573743,0.00230177580577523,0.00795443674466245,-0.002967361227802,-0.0384692289366579,-0.000876552284028054,0.00140706369070731,-0.00303388063486398,0.00727275932908,-0.0228504565815386,0.00230583898413528,-0.02223019457033,0.0091875466826643,0.00347399961117489,-0.00355150043514563,-0.0405823130463618,-0.0131398847663335,0.000493339921204594,-0.00969990565073653,0.00788661883940645,0,-0.000780335583880909,-0.0315926590369486,0.00590200542509312
1988-08-31,0.00161923184161475,-0.0236313414751021,-0.0331596257750633,-0.10734365958988,-0.0143208049769538,-0.0147234697435439,-0.0216040238652755,-0.00355120014700017,0.00722024797348642,-0.0171413178827275,-0.00209599741375044,-0.00838444124927684,-0.00774641658744724,-0.00224650354870082,-0.00305421464195144,-0.0782773413684215,-0.0365094597979054,-0.000493339921204594,-0.0162000621629008,0.0172324948760565,0,0,-0.0107566472797038,0.0131297108731232
1988-09-30,-0.0252061233814918,0.0179277886068154,0.0206694288529077,0.013963265881364,0.000950570413781882,0.0029620874738252,-0.00851314570786332,0.0162987729695026,0.00716848947861326,0.000691323912773933,0.0182957286278591,0.0103093696588612,-0.00432963585861623,0.00265441707669023,-0.00127534770506621,-0.0663353741686334,-0.122759295642612,0.0115296260640907,-0.0013395849290565,-0.0111283835083098,-0.000372231532308254,0.000780335583880909,0.00503417100563763,-0.00324242130342078
1988-10-31,0.0458990652126288,-0.00377980087883953,0.0624555268969109,0.0209854351638871,0.0497322983613335,0.0431263472194564,-0.0251803420022596,-0.0275425030064005,0.0141846349919561,0.0386357778783013,-0.00477032159448632,0.0346491354131742,0.0155652425033908,0.0211850957415695,0.0139351233180816,-0.0189286803517179,0.00772518580640691,-0.0135054231998071,0.00390656853019111,-0.0400255191047325,-0.000372370140217626,-0.00156128056695248,0.0400756615637188,-0.0442346949794752
1988-11-30,0.0659242483710938,0.0283032079776439,0.0328668080803522,0.0452848645351535,0.0382814791976041,0.0473051824588137,-0.00736799908765073,-0.00171467806071668,0.0209066848193133,0.0268956848220605,0,0.0292882435361708,0.0132321858007654,0.0250382720121801,0.00477591560878654,-0.0498299610504453,0.0808835541751729,0.00861543790561559,-0.00283475706638436,-0.0305411266259643,0.00148864932589943,0.000780944983071574,0.0332121342061136,-0.0274294813982179
1988-12-31,-0.0256631815912282,-0.00464203654497539,-0.0278548943188062,-0.0397093821508502,-0.0348220488090941,-0.0229581004340581,-0.0033288878976685,-0.00516174580334106,0.00687287928776215,-0.0123739774874434,0,-0.0175922037729797,-0.0030964134521585,0.000389332300032019,-0.00557664285287718,-0.0244326171391025,-0.0326528629582425,-0.0179792905853189,-0.0118535870670951,0.0182391928479593,-0.00084825851670578,-0.000780944983071574,-0.028399474521698,0.0167900153823721
1989-01-31,0.0398285269558597,0.00713269785742723,-0.0421195488908284,-0.0438381881195917,-0.0635380208039877,-0.0320252087546111,-0.00928021387744327,-0.00241796318151533,0.00682596507039968,-0.0319601103362552,0.0043582053718807,-0.0386823024307961,0.0192662667384451,0.00717544046374075,-0.00791577543509803,-0.0272689801601196,-0.0155584624202985,0.0184693665569009,-0.00679812271382108,0.0298632684460687,0.000104210863332233,0.00156128056695248,-0.0622548937464327,0.0292354519376685
1989-02-28,-0.10389877367607,-0.0121560309896516,0.0272615571006121,0.0294379392798518,0.0276151670329733,-0.00400458201071274,-0.00984163946029026,-0.00103806237695281,0.0135137191667232,0.0107672641846155,-0.0043582053718807,0.0126423934151765,-0.00360161076397381,0,0.00354834994024777,-0.0291785680644843,-0.0102443764323512,-0.00213358265185271,-0.00221254136340376,-0.0103360829395456,-0.000290328706242571,-3.12017348189642e-05,0.027359517895817,-0.0104424158428413
1989-03-31,0.0216124497428303,0.00538117890451686,-0.0443537428572611,-0.00971667563857237,-0.0644451402836909,-0.0332198378801438,-0.0142784675158434,-0.00590279491696855,0,-0.0271387075992979,0,-0.0241588354767357,0.0200583727274841,-0.0142067194318131,-0.00392927813988919,-0.034395136377718,-0.0541112266389379,-0.0379792480652164,-0.00564911281277203,0.0271003278824287,0.000186117842910338,0.00166792709143193,-0.0368938768831188,0.0286988949315745
1989-04-28,-0.0303899355640538,0.00594532072275944,-0.00145975740870785,0.0032493935983095,-0.00783272065547536,0.00148038517043425,-0.0140599580813596,-0.000522511550684612,0.00668898815079721,0.00753686335770287,-0.00483478661342618,0.00833071142842812,0.0108226164581517,0.00703127896807232,-0.00198316914302321,-0.0319402625481091,0,0.0115359078616093,0.0220578180296765,-0.00320569870659604,0.000104210863332233,0.000700634492091901,0.00807343834762686,-0.00482300539426905
1989-05-31,-0.054347137297296,-0.0167367923555238,-0.0684238814289264,-0.0490335027763028,-0.019598532347825,-0.0711083789397706,-0.0300247962657822,-0.0096280831289759,0,-0.0468125986574119,-0.00479557225215288,-0.0436978552657195,0.0382783963305071,-0.00350945963627547,-0.0194540165826664,-0.0156351785592079,-0.00587003781979512,-0.00366185143070297,-0.000915036261601387,0.0481317621468182,-0.000290328706242571,0.000715697135088345,-0.0517550815118966,0.0501613447496991
1989-06-30,0.0054373186143844,0.00744658737689127,-0.0101480181963458,-0.0246628004282847,0.0184266899102186,-0.0134316058286616,-0.0116395225019263,0.00105485241848768,0.01324522675002,0.00357015730870547,-0.00475567858017545,0.00399202126953746,0.0108705122373909,-0.00607309144472079,0.00579606766618657,-0.0171484933637807,0.051230214181047,-0.0134230203321408,-0.00277714294725184,-0.000334130398007559,0.000327544240010802,-0.00237466000198427,0.013002095214663,-0.00165669619116038
1989-07-31,0.00514479071615254,0.0134309976446639,0.048099001106138,0.0246628004282847,0.0416658594715797,0.0693362338663926,0.00244360561442702,-0.00457908514101746,0,0.0405083316482384,-0.0118509577996297,0.0409813443731937,0.00587530747230591,0.00763437201167327,0.00583962042780994,-0.00932281131853241,-0.0453601763612519,-0.066855852691976,0.0148206445987787,-0.0413088699559845,2.23286554810187e-05,-0.00128700648397917,0.0482110415240298,-0.0404152361866537
1989-08-31,0.00459469137831031,0.000944064266482386,-0.0582059309175964,0.0116861351937182,-0.0549870243365402,-0.0597238561047265,-0.0139377952125312,-0.00566473456739214,-0.0199342149008173,-0.0455101284283816,-0.00234027722070707,-0.0409813443731937,-0.00119780332121211,-0.00901083472039665,-0.00816436187878766,-0.028286677947353,-0.014316033973206,0.0375047318422848,-0.0123127893870979,0.0354867499756333,0,-0.000476222084625721,-0.0543086213921482,0.0348730088098437
1989-09-29,0.0162393955245317,0.00188545896063408,0.0423358676266634,-0.00574131938439748,0.0454623740767575,0.0323165377010308,0,0.000532434123856618,0.00668898815079721,0.0358814433091661,-0.0023457669682192,0.032661296378498,0,0.00431966114451643,0.00309845583423929,-0.018122492933311,0.0735625671770166,-0.00973831213716814,0.00161463974798992,-0.0251919427748186,-0.000163755052581482,0.000608899316236755,0.0441193047068056,-0.0265631085620646
1989-10-31,0.00706262967831245,0.00235183551488119,-0.0269276860562382,-0.00424268773879022,0.00404695008019701,-0.0237436958656805,-0.012569320906993,-0.00658658366967746,-0.00668898815079721,0.00276052625270395,-0.00235128253165007,0.00256739550524587,-0.00780803966816723,0.00156617103274492,0.0027290063793326,-0.0186839572199977,-0.0138863568425587,-0.0142600603740046,-0.0026925164354793,0.00264739968820482,-2.60544127816953e-05,-0.000772897114348137,0.0231391379415318,0.00284954600111931
1989-11-30,0.00395888391392088,0.00853756428438707,0.00028575510981721,0.00339558900113823,0.014594116775739,-0.00666140449008235,-0.00414630629416735,0.00214094640207829,-0.00673403218134361,0.0109665252587938,-0.00467621350200265,0.00485996608189376,-0.00929518698712384,0.00585139176846405,0.000642549659066738,-0.00706832750270614,0.0162476330282386,-0.0202733644955453,-0.0018890843561481,-0.0107139887116521,0.000189809465363178,-0.000312451182045148,0.0309665841083897,-0.00924300258070598
1989-12-31,0.00673232139492133,0.00557427990829426,-0.00630555256327714,0.00675678246287981,0.0319626142961635,0.027003210574273,0.00291769119259211,-0.00106990024471099,0,0.0335152012055506,-0.0125488448983035,0.0266883916530321,-0.00423723940049081,0.0232590975279442,0.00307850422708755,-0.00206207980210227,0.100158328470543,-0.063526980290824,0.000810044596744608,-0.0173576697744986,-0.238007905219218,0.000937060821340374,0.0513279438219021,-0.0184537384897627
1990-01-31,-0.0251263058114534,-0.0242642156566994,-0.00446654441863448,0.0108833221573934,0.0276781658675157,0.0394828082476467,-0.00286702279192941,-0.00554612746436689,-0.0136056520557792,0.0111440025786693,0.00108802099733341,0.0166311193926263,-0.00305256117123687,0.0197541932977389,0.00255820042303867,-0.0147845304497203,0.0475701558847206,0.0272717800897491,0.000269869115117727,0.00159097125051488,-3.77720175495089e-05,-0.00078082302710003,0.0111294111118445,0.000292497442732298
1990-02-28,-0.0134616160785433,-0.00499584719337165,-0.0309431535155591,-0.0210356936214114,0.000899550285546613,0.000297751974806526,-0.00304465729108649,-0.00377460680028641,-0.00687287928776215,-0.00261096754072043,-0.00108802099733341,-0.000611060208442593,0.0069006197923458,-0.00167800915666749,-0.00358331583828386,-0.0199790591689046,-0.0775308881069379,0.0113831621856395,-0.0016203082129892,0.00938683572801047,-0.000193603986013535,0.000390487724122757,-0.00522194398115183,0.0105697953738986
1990-03-30,-0.00699811398955397,0.0192506682955257,-0.0603174750676816,-0.0136988443581619,0.000449471878119112,-0.0192371426756851,-0.0117578248130226,-0.00505507485565371,0,-0.00392927813988964,-0.0105056777142143,0.00122174725032242,-0.0171964506164133,-0.00993913479716546,-0.00823897554455311,-0.0293931344606877,-0.112347122492418,-0.00881062968215485,-0.00895893056098973,0.0126345388458535,-0.000529060551982319,0,0.0130040844232067,0.0156006418049088
1990-04-30,-0.00424911009779366,0.00408568828430075,-0.00412175599385112,-0.00605276383135112,0.0325675286495656,-0.00334397636428879,-0.00929918876124392,-0.00271862423899361,-0.0138891121606664,0.00523561405394513,-0.00441015047755267,-0.00735297430525894,0.00877913379421846,0.00376223167619261,-0.00570393042445971,-0.0210006664156577,0.00490798531219228,-0.00572575283148513,0.00435374837373925,-0.00199881410196134,0.00085013937959233,0.00233972965885521,0.0102828669555841,-0.00275783542202745
1990-05-31,0.0213278226408238,-0.00572464908199341,0.0426059464140254,0.000866926798985701,0.0131078578226559,0.0213895788334633,0,-0.00345423486808727,-0.007017572658647,0.00195630972076088,-0.006874403388752,0.00307031251325807,-0.0356700265068084,0.0132427562447652,0.0129167386137006,-0.024262261793603,0.0567049813482765,-0.0250013022054176,0.00460518218725048,-0.0086744459620185,-0.000321078827610011,0.00116781515082209,-0.0115756919578893,-0.0101455694138801
1990-06-29,0.0321719511819253,0.00677256208468194,0.00121710040887812,0.0197346601922319,0.0112416694369072,0.0417396061727653,-0.00346620797648622,-0.0130145728451811,-0.00706716722309242,0.0193554429529561,-0.00894060492796145,0.0164187330742265,-0.00293327025276779,0.00701627693666707,-0.00231273391020226,-0.0219846086807962,-0.0616129666604688,0.0318682819795946,-0.00270636159774296,-0.0140937989956731,0,-0.000856264404474949,0.0230189191802321,-0.0124874571718649
1990-07-31,0.00239370193035551,0.010188811078585,0.0419829441979704,0.00677394630895489,0.0511659337941611,0.0642168570593138,0.00121453992547593,-0.00369686188132601,-0.00711746776886368,0.0400805056277913,-0.030547166579157,0.0378743492924358,0.0155456130387646,0.0185933172676573,0.00717767757268017,-0.0105161451053224,0.0604557823461895,-0.00945430333912789,0.00513584045501791,-0.0375376641661163,0,0.00311018056481416,0.043901949493425,-0.0363027069975672
1990-08-31,0.0239956810564066,-0.00415561027441702,0.0120282589224106,0.038084072615222,0.0252236922352944,0.0138447365805416,0.00294347022318808,-0.00333890126551495,0,0.00733948248804595,-0.0423180976925885,0.00347826437632492,-0.00410579009333878,0.0235598975013366,0.00356961113355636,-0.00769231297190931,-0.00270531565961729,-0.0586835018280905,0.00296136977760142,-0.00871903350740677,0,0.000155255395436704,0,-0.00903055195928992
1990-09-28,0.0152395512585387,0.000693802062983362,0.0392650354651405,0,0.0103033190576836,-0.00849713025394638,-0.0375209138177852,0.00703576314684096,0,0.00486323146950784,-0.0266747737943627,0.003466207976486,0.003355662804434,0,0.00785908469006635,-0.0182754470107609,-0.00387747674642069,0.0624186017026913,-0.00431035150112224,-0.0115370321044335,0.000528780794916583,0,0.0120266031657998,-0.0133390034433196
1990-10-31,-0.053684152887886,-0.00952388151125549,0.063325874821798,0,0.010455080714097,0.0376810669676886,-0.0104656314311322,-0.0124386640403102,0,0.0286929426746274,-0.00198609797162952,0.0239327662116284,0.000750127288904778,0.0339897467632723,0.00729654765688048,-0.0128286239333768,0.0433363134869682,-0.0406786150662857,0,-0.0275045052393494,0,-0.00427833097847907,0.0317673771598546,-0.0302004707255561
1990-11-30,-0.0112981045162696,0.000816564641464457,-0.0198260285060234,-0.00897598845715136,0.00512296202387655,-0.00257135652092955,0.00380194175718795,0,0,0.00646110911428899,-0.0828631160135052,0.00393369431102486,0.00112413694188973,-0.0101106165030007,0.00225366315493858,-0.0129972867937012,0.0696870749164273,-0.0727762611677578,-0.00135080393361597,0.00430474634530587,-0.102598408479835,-0.000701836500911046,0.00807386162151036,0.00710765205140795
1990-12-31,-0.00258565108502279,0.00523348289934172,-0.0237515358496783,-0.0367320092687301,0.00229679825353091,-0.006198366952339,-0.00434625819991119,-0.0110830476063351,0,-0.00469484430420763,-0.00731611446479796,-0.00449691595362434,0.00467034915717468,-0.00760722894010135,-0.0113194517636597,-0.0403235098240771,0.0189041546391526,-0.0171719754951818,0.00189061501285104,0.0053081548252969,0,0.000311988146981079,-0.00633825227636442,0.00390357619702897
1991-01-31,0.0127341099487071,-0.00197387582230424,0.034697902981069,0.0193690265689421,0.014048196608037,0.0192436983926271,-0.0159154553058993,0.00207566826103722,-0.00716848947861326,0.0087848295557329,-0.000271997825694648,0.0128745131220496,0,0.00553826268482194,0.00580150447977879,-0.038699608127704,0.026874307960441,-0.00130804466001511,0.0013482542152925,-0.0158348107870445,0,0.000857465851344941,0.017192400540373,-0.0134628630104849
1991-02-28,0.00395433897506825,0.0106359384134247,-0.0142670848006814,0,-0.0536972451748877,-0.0293987134046035,-0.0356644404688531,0,0,-0.0224065977768317,0,-0.0202254085354407,-0.00242585923695682,-0.00155453870151878,-0.00226614726213459,-0.0904123670238368,0.0319661920624925,-0.000982157551533192,-0.0100203952855265,0.0139473032950566,0,7.79149947800484e-05,-0.0305763652377569,0.0109325506430666
