"Index","AUSTRUS","CDNDLUS","EURO.US","JAPYNUS.100","NEWZDUS","SWISFUS","BRITPUS","BRUSDSP","CZECKUS","HUNGFUS.100","INDNRUS.100","INDONUS.1000","SKORWUS","MEXPFUS","NORGKUS","PHILPUS","POLZLUS","X1.RSUSDSP","SWEDKUS","TAIWDUS","SINGDUS","THAIBUS","TURKLUS","SARFNUS","CHILPUS","MALAYUS","US.CWMN","CHINYUS","HKDOLUS","DANKRUS","BOEUSA."
1999-11-30,-0.00361323148581028,-0.00176678491188581,-0.0443871312172798,0.0193820500374935,0.00275157406309323,-0.0425794586416471,-0.0289196094983153,-0.0156394320327564,-0.0268188268144138,-0.0363316865289729,0.000434121995096959,-0.0692366847272172,0.03550668845691,0.0171432769864377,-0.0301610163742358,-0.0222997280240613,-0.00507615303186038,-0.0104987840982198,-0.03673200926873,0.0012678290129311,-0.0110332112208736,-0.0100932533874665,-0.0748302513904374,-0.00492915354140289,0.00382409643840376,0,0.0127986069600192,0,0.000776699068172348,-0.0461509438462413,0.0106901848441145
1999-12-31,0.0319060671086734,0.0201319709519245,-0.00228186020932248,-0.000204227510155697,0.0259603885313056,-0.00286168716754831,0.0105175690254232,-0.0720891948467338,-0.00107353740852378,-0.00403531442917515,-0.0021724970526007,0.0457549428325006,0.0229895182246986,-0.00378429969123983,0.00562476372476572,0.0170735854758806,0.0251269500774216,-0.0240331994441561,0,0.00914400191200215,0.00920277556544702,0.0352662073119681,-0.0476913743719661,0.00369914108620284,0.0290186938890358,0,-0.00662668819774037,0,-0.00155400186673438,-0.00147710514301314,-0.00256666332263489
2000-01-31,-0.029548131566769,-0.00101148769551523,-0.0367208606520957,-0.0501544522304496,-0.0528143144691575,-0.0399533489227488,0.000123808344840548,0.00746396825620244,-0.0250148986757739,-0.040221972396175,-0.00217722707386558,-0.0642124620248232,0.0112995552539328,-0.0114395909093941,-0.0400543939018587,-0.00606429996751112,-0.0175223506922024,-0.0555698511548108,-0.041672696400568,0.0229609838907594,-0.0217198537409929,0.00338409798424077,-0.027714572461618,-0.0249234084524568,0.0225199357230679,0,0.0245428358479449,0,-0.000777907468244354,-0.0330608622608883,0.0214697512228668
2000-02-29,-0.0289921548403769,-0.00275063510379847,-0.00526887938267241,-0.0259980922977485,-0.0119664748094257,-0.00415110600237867,-0.0231061279902509,-0.0189916354842395,-0.00441501820911716,-0.0111112254250711,-0.000436014831411313,0.00223297450431126,-0.0112995552539328,0.0227488590934186,-0.00250522051693691,-0.0110092855083694,0.0104669157387176,-0.00286123228103241,0.0132102317368066,-0.000920669084520043,-0.0128481424778492,-0.0155100517934064,-0.0282401709172503,-0.00442618490556157,0.0300966352900236,0,0.0120003667248962,0,0,-0.00766874923930061,0.0162635260903423
2000-03-31,-0.0190917114774449,0.000144959049322435,-0.0096800131349922,0.067846082370445,0.0149861046831458,-0.000665778985977639,0.00801291394183612,-0.0120627351728597,-0.0246373043853847,-0.0158201449318618,0.000436014831411313,-0.020278576973487,0.0224728558520582,0.0121110060240741,-0.012621118313215,-0.00205212466844795,0.00870832789178433,0.00571430126343886,0.0121740633988656,0.00886449332098005,0.00704409750579871,0.00797422110470336,-0.0230901816071684,-0.0295841511052828,-0.00150867516672104,0,-0.0133272634797379,0,-0.000778513079413568,-0.0116145324206927,-0.0207453263093997
2000-04-28,-0.0387990557700064,-0.0209454746184179,-0.0476612127198712,-0.0495009511641422,-0.0235927151867902,-0.0319743046325142,-0.0241052152305913,0.0334377656273279,-0.0563584137972821,-0.0476016815056344,-0.00130861523582038,-0.0434176719612935,0,-0.0149256502166759,-0.0548201624823177,-0.00494234943443495,-0.0794579626229079,0.00284495213223135,-0.0325017629045363,-0.0051868918730027,0.00324758853074891,-0.00683114610883528,-0.0359320092260634,-0.0392729338379065,-0.0234226593828062,0,0.0377993990026972,0,0,-0.050310010139202,0.0402603545167244
2000-05-31,-0.0186695137317999,-0.0113130113969992,0.0283354092839567,0.00367210694520992,-0.057606439808731,0.0227746077340906,-0.0344477777335867,0.0109567510437278,0.034194724743172,0.0254666064370603,-0.0211741479332872,-0.0868673159074813,-0.0111733005981254,-0.0122932990246385,0.00890477834295966,-0.032308243232658,0.0168443698949212,0.00566573753567745,-0.00178731057409554,-0.00706065864967398,-0.0151309626772966,-0.0281926376212578,-0.0122700925918142,-0.0247435303836052,-0.0176719775685914,0,-0.0014789580416501,0,-0.000779119634270131,0.0282618729174393,0.000359485938984605
2000-06-30,0.0405218273318592,0.0117569625696626,0.0179651878091891,0.0166777438417851,0.0224195637312861,0.0289827357478686,0.0109341402792354,-0.0146728872152224,0.0345582139238179,0.0142663599330923,-0.00133838967112254,-0.0130493369777209,0.0111733005981254,-0.0319021737664831,0.0322749339417969,-0.0141724510881112,0.00918842605440617,0.00563381771825577,0.0177309609712317,0.00276880656813283,0.0024225656423188,-0.000783699099672575,-0.00619197024792106,0.0261003826948951,-0.028725379315059,0,-0.0173016858859505,0,0,0.0189280098855189,-0.0213421350298058
2000-07-31,-0.0282091772022474,-0.00519173457184785,-0.0292247566584947,-0.0311196040527806,-0.0318380979274707,-0.0227845418532017,-0.0121342204285978,-0.0141020803709148,-0.0230329230747639,-0.0309844979866414,-0.00896866998276069,-0.0194524259268167,0,0.0498187303454838,-0.0322749339417969,-0.0374575625349007,0.00391219799129194,0.0139472274808505,-0.0412614583814257,-0.00925932541279684,-0.00207612531319989,-0.0523047612037528,-0.025158559636155,-0.0254047304929279,-0.0290192824011042,0,0.0212590085544448,0,-0.000779727135021169,-0.0293322654029518,0.0244821367125931
2000-08-31,-0.00605067106593682,0.0102094546627957,-0.0439812988613713,0.0250580126741848,-0.0610235790301268,-0.0429953632600627,-0.0323385126262806,0.0270211580825604,-0.0401378639360055,-0.0465869173496092,-0.0168071183163812,0.0689928714869517,0,0.015762959665258,-0.0242272953353244,-0.00450045764105633,-0.0104667331463608,-0.0027739268827256,-0.030685810703444,-0.000930665492953064,0.00621548962307639,0.0106821065046132,-0.0258078839558726,-0.00278551712142638,-0.0145497810147308,0,0.00843634982714025,0,0,-0.043574505405136,0.00687349280558447
2000-09-29,-0.0605812726606529,-0.0208247894494144,-0.00338638996151788,-0.0132068274872816,-0.047667987028245,0.0110958142550543,0.0171469856795263,0.0110739478234649,-0.0103917801662474,-0.015425995598255,-0.00367141302715934,-0.0495404455601349,0,-0.0260965415198031,0.00272109011436061,-0.0237345691797213,-0.0325268148874021,0,-0.020993137371879,-0.00653902376705684,-0.0105546442226661,-0.030707807006908,-0.0198026272961797,-0.0369360168319506,0,0,0.010784377045197,0,0.000779727135021169,-0.00505477066162419,0.0105306048133453
2000-10-31,-0.0406070827100239,-0.0127062668494145,-0.0404969681973275,-0.00922966538955361,-0.0218262632608865,-0.041540643491177,-0.0182500536989917,0.0348125454810255,-0.0215236735378044,-0.0368438689358097,-0.0185620178600594,-0.0651224627600051,-0.0224728558520582,-0.0133081812024951,-0.0229052615789058,-0.102030168017124,-0.025689486115311,-0.00278164296187633,-0.0353324289143071,-0.0333523052602449,-0.00855975180064938,-0.0421749250507131,-0.0202027073175195,-0.0436298402126596,-0.0119082779482902,0,0.0237063921612357,0,-0.000779727135021169,-0.0369934655818756,0.0228874803685652
2000-11-30,0.0138143482046662,-0.00856143434607148,0.0267782387399471,-0.0119617338456166,0.0312274679640386,0.0382594040391424,-0.016132746803297,0.0261662376548045,0.0339015516756813,0.0208724581704409,-0.000468493801026426,-0.0198213190596537,-0.0706175672139535,0.0151949742150719,0,0.0302290019613172,0.0351554121041937,0,-0.00300150300375668,-0.0222086201522784,0.000876808473534552,0.00394823939085009,-0.00682596507039984,-0.0244847732683131,-0.0132071974294101,0,-0.00119621170119899,0,0,0.0242436116099931,-0.000774626711712578
2000-12-29,0.0555749655379906,0.0240145639209593,0.0768676321980989,-0.0352920307387219,0.0754611523331419,0.0702306451739165,0.0475709878808678,-0.00214603321849183,0.0625872138132251,0.0743813248259277,0.00383518546883055,-0.0144025533279226,-0.0372713947972318,-0.0174309650032849,0.0499898502778753,-0.00747201483870086,0.0821483678766446,-0.0112045990128635,0.0618545618175301,-0.00297668485050062,0.0108090313192366,0.00878355308736367,0.0313128156603043,0.0203188895688751,0.00748635802819653,-0.00015198723336507,-0.0329973806828381,9.10554569748534e-05,7.80000780395973e-05,0.0764698391867964,-0.027408541231563
2001-01-31,-0.0160595295584763,0.000779154656657843,-0.00478826196828211,-0.0189224008954296,-0.000338123418267888,-0.0137355430138276,-0.0213492772883415,0.00799861614707076,0.00511222896274388,-0.00994722894607314,0.00605018832557036,0.023890290533032,0.0125787822068606,-0.000685977355109113,0.00548606564833776,0.0202045073158996,0.0102169032419548,-0.00848661387731831,-0.00465439868209439,0.0264764607663985,-0.00538991133595634,0.0210727581560226,-0.0114833286657574,-0.0198542415313976,0.0215672377696405,0.000113992590605072,0.00959028615250279,-8.27773455434055e-05,0.000116988710722854,-0.00412928403776602,0.0103007469758953
2001-02-28,-0.0440673641805737,-0.0257153776290347,-0.015207579682839,-0.00641916019381039,-0.0278907094440081,-0.0207132919480009,-0.01347469858336,0.0369111756166788,-0.0120620263361761,-0.0148342150669913,-0.00325324449215314,-0.0424364541255198,0,-0.0073980865516754,-0.0164067077973953,0.0159393618192092,0.0110606692055097,-0.0114286958236232,-0.0353367113692071,-0.00323102058144631,-0.000697593331393742,-0.0142519007120958,-0.35817059215085,0.0097080660749822,-0.022141125877214,0,0.0146123614534668,-2.4834539879226e-05,-9.3589873643829e-05,-0.0153960221782534,0.0137441272781071
2001-03-30,-0.0801139962139338,-0.0253059864655791,-0.0512704956095641,-0.0737245626825995,-0.0683555412993829,-0.0433174838837502,-0.0197818633921497,0.0553636377866951,-0.0470946449620557,-0.0499644673150481,-0.0013974940551762,-0.0567528165924482,-0.0645385211375711,0.0167405474739941,-0.0279633590898145,-0.0276054256150537,-0.0105740183556147,0,-0.0600690490614708,-0.013029500290334,-0.0340700092067329,-0.0435796598992617,-0.0443644302161496,-0.0487058248338994,-0.0368355003349068,-0.000266002927600484,0.0435158848021988,6.6224069161791e-05,9.3589873643829e-05,-0.0507192964764496,0.0426208076508434
2001-04-30,0.0540184419722001,0.0264425771235167,0.0133052210505801,0.0215733707213488,0.0270601145314818,0.00658382831792126,0.0117206661602274,0.0106317880988643,0.0123252700114627,0.00874372108713484,-0.00457880536456834,-0.106635804219746,0.01324522675002,0.0282527228099774,0.0101313554392055,-0.0361511905559566,0.0313052524183826,-0.00287769982761477,0.0162529650030572,-0.00328407520118956,-0.00906624523775323,-0.0129105971615915,-0.127138834820515,0.00249246360190014,-0.00897403569638744,0.000266002927600484,-0.0163267812574768,4.13878162608405e-05,-3.89947162209303e-05,0.0132586496588991,-0.0126636700266092
2001-05-31,-0.0110856091841545,-0.00158236388971988,-0.051470919539739,0.0351633347443858,-0.0108096030384895,-0.0373255315284361,-0.0102392366628123,0.0771967020601451,-0.0396545185742561,0.00396837847543097,-0.0030955420807226,0.0420277638079281,0.0259754864032606,0.00828452530858348,-0.0322334945749843,0.0176634161822333,-0.00578610568403271,-0.00868312257346116,-0.0528400200162142,-0.0300523450664021,0.00653597097978542,0.00516792313778769,-0.0255968143374425,0.00440688185658322,-0.0163590440100192,-0.000266002927600484,0.0129025888841356,4.96631185229468e-05,-8.5793728531236e-05,-0.0502341592488245,0.00660178723311944
2001-06-29,0.00766513186932283,0.0143338255253251,0.00625703003533007,-0.0435399962233998,-0.00440583260727734,0.00222617280139292,-0.00162263254763573,-0.0236283799683572,0.0134468497895672,0.0426433717999632,-0.00150432521787547,-0.0236364408365048,-0.0129034048359076,0.0127476241577216,0.00522433536072642,-0.0375092203060334,-0.00612850143257471,0,-0.00488188667460143,-0.0170944333593002,-0.00690033607764073,0.00308979210779503,-0.0701342737795337,-0.00657738795409291,-0.0335435174901226,0.000152010336995412,0.00432125069012912,3.31073754984423e-05,-4.67996817703487e-05,0.00711997030581113,0.0109345025840124
2001-07-31,-0.00195982424316687,-0.0115701628367829,0.0308822085096893,-0.00320787139051504,0.0141276250592558,0.0385217701983817,0.00629939969134047,0.0533978259742263,0.0284746976975185,0.0143300008677958,-0.0018835944540605,0.181751918498859,0,-0.00931863363943597,0.0237101908978072,-0.0211361853078018,-0.0604787689616579,-0.00583092031079291,0.0303200873768428,-0.00692044284457394,0.0105130567700022,-0.010230012423365,-0.0577336665442322,-0.0265855990388064,-0.0592042791173055,0.000113992590605072,-0.0101933278800637,-3.31073754984423e-05,0.000116995098038863,0.0303654832013351,-0.0100187134845013
2001-08-31,0.0377294293348241,-0.0111317831580812,0.0404225309374616,0.0512832927122693,0.061214888129012,0.0364939700925365,0.0201086843042653,0.0483414740333812,0.0313719037868165,0.0183104893833974,0.000282765447946698,0.0688029199240283,0.0129034048359076,-0.00756543552361766,0.0291911649118464,0.0487899091689039,0.00489551288358547,-0.0058651194523982,0.0115443662959209,0.00692044284457394,0.0354270133635115,0.0367757605189065,-0.0299339507145079,-0.0210463756371979,0.0080107237460787,-0.000113992590605072,-0.0236686142717382,8.27694663430023e-06,-7.7995211133608e-05,0.0389134703931315,-0.025708356710207
2001-09-28,-0.0746966756059178,-0.0184011075196291,-0.0012062066268644,-0.00637449509530441,-0.0762014616428207,0.0258172091083627,0.0137952061396571,0.0458124610795648,0.00867273728010609,-0.0125171397524495,-0.0155763430360825,-0.0918586962239551,-0.0129034048359076,-0.0314561408594973,-0.00308147552415328,-0.00752012185165807,0.00276014060592544,0,-0.0265200407094377,0,-0.0157870319628262,-0.00588473482957452,-0.113794043661883,-0.0653040627956551,-0.0414039457359143,0.000113992590605072,0.00640841763105726,1.65536877481109e-05,3.1198814447464e-05,0.00195950421940827,0.00332438613284847
2001-10-31,0.0235375983968762,-0.00562195144579325,-0.0121983022142677,-0.0243800904595588,0.00843474226301055,-0.00823760071216079,-0.0134514335761972,0.0133146864349825,-0.00182333130918089,-0.00508504400997012,-0.00301977461353831,-0.0746313953533182,0,0.0255262215160523,-0.00230846509746074,-0.0109326279674771,0.033068526737067,-0.00886268725784545,0.00217753384364583,0,-0.0308821668942036,-0.00798096644148538,-0.0362641718794682,-0.0466616085554832,-0.0295380124368636,0,0.0124667192856256,0,7.79955152596656e-06,-0.0135497864460747,0.0138597671989018
2001-11-30,0.036697784376963,0.0107098185121649,-0.00528969189091472,-0.00837586610129826,0.0149815536156168,-0.00414438767375952,-0.021189441231392,-0.0681830405707262,0.00985255256716444,0.00809561139784964,0.00167877824399953,0.00104657257067053,0.0256424306133374,-0.000119457883598351,-0.00483839575242628,0,0.00674613739907337,-0.00894193737566118,-0.000266599840552662,0.00344234419097278,-0.0045691389004473,0.0164788512060094,0.0731547125139608,-0.0832338602592864,0.0391932598581981,0,0.000196008693106542,-7.4493752905358e-05,0.000155978256947353,-0.00455770418131562,0.0029331678268143
2001-12-31,-0.0189615819364845,-0.0156610724081988,-0.00593540014497423,-0.058833014586785,-0.00107984892609692,-0.0115071888777824,0.0218422836962097,-0.0859799544516359,0.0362066127670273,0.0105078797104898,-0.00706988636743189,0.00104547840155256,-0.0387145121806904,0.010294903625077,-0.00421588426131914,0.00520738706880586,0.0192844051307761,-0.00600602406021178,0.0165431144427908,-0.0173314563516396,-0.00735432621564347,-0.00578536769688043,0.0201535864188458,-0.148370760408992,0.0377149075931511,-0.000266002927600484,0.0169390114614121,8.27704940213891e-05,5.45866426620023e-05,-0.00516280603840436,0.022260838956865
2002-01-31,-0.0078439464832718,0.00420456431737787,-0.0355567608250253,-0.0280425104565571,-0.00108101626045853,-0.0349252840799995,-0.031508284802183,0.0413322091662096,-0.0363951012928845,-0.0178107839721005,-0.00527475877597805,0.0134926800444752,0,0.00144809618093555,-0.0154754555050136,0.00835782745852587,-0.046003819030499,-0.0182375875497809,-0.0154451796223047,0,0.00331614157980631,0.00305768132600326,0.0965800915027282,0.0398933235244843,-0.026114641039074,0,0.0205445649428206,2.48298123293189e-05,-0.000171568054449178,-0.0349154175290058,0.0193708694975685
2002-02-28,0.0202676722315671,-0.00740165129974685,0.0118591040734776,0.0103733423653356,0.015265651252415,0.0135266442818374,0.0043859719432543,-0.0294206753821434,0.0103876312997349,0.00203550901446814,-0.00481506730260106,0.0153455696746594,0,0.00679019402833969,0.0259864647093107,-0.000974224158847736,-0.0125500504114082,-0.0092450581440513,0.021605030514698,-0.00350263055120248,0.00422135159303028,0.0074045963938536,-0.0579401005643892,0.00376648279547664,0.00945314264375519,0.000152010336995412,-0.00128150513223257,0,-3.89968451601774e-05,0.0116035510527799,0.000160526527353433
2002-03-29,0.0285271793023707,0.00388312767712884,0.00275656293542495,0.00454951365377099,0.0416123082496711,0.00809296919763713,0.00647296990276808,-0.00473904185040919,0.0137505776724161,0.0110939054697123,-0.00126841660093202,0.0329535559383789,-0.01324522675002,0.00846037312611791,0.0024644965577596,0.00547408346130274,0.0260648617105479,-0.00310077767824835,0.00644332126093206,0.00385221978741423,-0.00661523911871942,0.00504245269178316,0.0334722550341833,0.00545331958131356,0.0232491375021242,-0.000152010336995412,-0.00795267890873141,-0.00131683035646368,-2.3398837079025e-05,0.00196354696629841,-0.0083008092372534
2002-04-30,0.00951677270339812,0.0173290448216326,0.0323882970195637,0.0320385765283646,0.0172214284817036,0.0398179063630276,0.0219880542176205,0.0108113762696496,0.0624859159082845,0.0338857241989015,-0.00366793417708111,0.0516861445202803,0.0263173083173731,-0.0391657279564543,0.0512994922946941,0.00925288324956242,0.0304107139758927,-0.0031104224143923,0.00977246767871565,0.00800700535472965,0.0148232195365489,0.00576150420645183,0.0045361929409401,0.0604513219873013,0.0149888762522057,0.000266002927600484,-0.0259535240996822,1.65746772085029e-05,8.57930593940459e-05,0.0326384942264126,-0.0269854389957711
2002-05-31,0.0521054818850613,0.0258862557044648,0.0361494997068137,0.0349862663635694,0.0700264479390648,0.0280311720403432,-0.00230094371482292,0.0653425667998978,0.0393701006063427,0.040168380307616,-0.000294016761073213,0.0544599171323803,0.0629138254105692,-0.0283049647668707,0.0495965341351274,0.00644955476552056,-0.0073625373913575,-0.00625002034517141,0.0515404889611961,0.0195714401491549,0.0153225169923646,0.0204377549641954,-0.0735502649355483,0.0871713471288782,-0.0136765401058554,0,-0.0306023828325834,0.00130025567925518,-0.000101392588288451,0.0375079405062628,-0.03073008985998
2002-06-28,-0.00654406297186361,0.00721398434907372,0.0596602499227826,0.0372294654762859,0.0134355059476714,0.0598557237500691,0.0528015255255375,0.120317891259571,0.0934729872381426,0.049463063929676,0.0026430439741354,0.0140353181163846,0.0121213605323449,-0.0318526346474015,0.0655305767740457,-0.00347658437746734,-0.00651381337950019,-0.00313972000466745,0.0613224341630292,0.0175265692987039,0.0131510692244108,0.0208589494971378,-0.0889686645622267,-0.0518593855433416,-0.0456148828463068,-0.000266002927600484,-0.0331259699664566,-0.00128368127676204,2.3399202087937e-05,0.0597215393429393,-0.0348066013820949
2002-07-31,-0.0385289109811038,-0.0437055285887614,-0.0139706100136318,-0.00167558355481034,-0.0461143509869133,-0.00296639296754914,0.0195711074698215,0.186794659897646,-0.0395066175463308,-0.0164515463961239,0.0041949234727352,-0.0399875576260094,0.011976191046716,0.00882828745507691,-0.016233975527169,-0.0160443203111709,-0.0305249536014065,0,-0.0316136201973998,-0.00435292835324841,0.00123511264047238,-0.00887675393891474,-0.0672946819168065,0.00912125206716219,-0.0299569597386871,0,0.013420776446976,4.97215592782929e-05,-9.36000936682113e-05,-0.0150934870481301,0.011298557831771
2002-08-30,0.0157353900790901,0.0161700635794427,0.00423718631748486,0.011208703054181,0.00888323923656686,-0.00857772528441392,-0.00873704645638013,-0.126120399204033,-0.00281353277545238,0.00548069993104239,0.00412892530332032,0.0232985448961589,-0.011976191046716,-0.00304991277429778,0.0128923664193366,-0.0123211192858999,0.000475779097231843,-0.00314960890289617,0.00692742201341812,-0.0186288198334932,0.00807872324994319,-0.00737287913206108,0.0392064131482761,-0.038266261625286,-0.00283286308430419,0.000266002927600484,-0.00621614135588544,-8.28675486541641e-06,0,0.00477907224786644,-0.00633972362000623
2002-09-30,-0.01499799489405,-0.0180253075528163,0.00513199469895396,-0.0270249404170908,-0.000852787600984062,0.0149593867721344,0.0117069188272017,0.253679528743258,0.00740635591181693,0.0118097933892107,0.00208227478932033,-0.0160717745100314,-0.0121213605323449,-0.0326445945433123,0.0141531700893838,-0.0105498966527273,0.00480767155005823,-0.00315956029036846,0.0119321348090331,-0.0196795579464459,-0.0190717417556344,-0.0263153957059399,-0.0237615079663144,0.00602379628628524,-0.0546584125378642,0,0.00596993569760773,-4.97219713206931e-05,7.02008915802743e-05,0.0051328615108277,0.00756779394978846
2002-10-31,0.0227738026082508,0.0180564830239582,0.00419775556351483,-0.00676470294813836,0.0361314761857756,-0.000177129615058613,-0.00149980083957424,-0.0663186813080483,-0.00974668391283107,0.0118182079212161,0.000290205564310142,-0.023680523665071,0,0.0087706195479238,-0.00187803240429663,-0.0123320687341248,0.02932264648837,-0.00316957476127921,0.0143106406848617,0.00486957483995631,0.00869802235317563,0.000229543058738013,-0.00838880625471772,0.0507399857194235,0.0302494476589397,-0.000266002927600484,-0.00332245660361341,8.28716690781661e-06,3.89983659734305e-05,0.00383243001479983,-0.00184267151687045
2002-11-29,0.0103934274906989,-0.00429577410349824,0.00312421518923563,-7.35149970925164e-05,0.0242861095397648,-0.00429020126645568,-0.00525103665586901,-0.00233494138250423,0.00167753277736971,0.0191925936584809,0.000628489952762656,0.0263771545126694,0.0121213605323449,-0.00125274085107607,0.0154094206154343,-0.00938068183324825,0.00447411837473966,-0.00317965291737998,0.0125288033735149,-0.000347041474939136,0.00300009048809091,-0.00437905267827077,0.0865288051662353,0.0800350037803739,0.0321801096038108,0,-0.000819978838927149,-8.28716690781661e-06,7.79921696256736e-05,0.0053110047417424,-0.00114240532658272
